;DOI;PUBYEAR;AUTHOR_CNT;REF_CNT;COUNTRY_CNT;INST_CNT;CIT_CNT;COUNTRYCODE;keyword
1521;10.1016/j.cageo.2014.07.005;2014;3.0;28.0;1.0;1.0;0.0;AUT;big data
1522;10.1186/s13040-015-0037-5;2015;25.0;6.0;1.0;19.0;0.0;USA;big data
1523;10.1186/s13040-015-0037-5;2015;25.0;6.0;1.0;19.0;0.0;USA;big data
1524;10.1186/s13040-015-0037-5;2015;25.0;6.0;1.0;19.0;0.0;USA;big data
1525;10.1186/s13040-015-0037-5;2015;25.0;6.0;1.0;19.0;0.0;USA;big data
1526;10.1186/s13040-015-0037-5;2015;25.0;6.0;1.0;19.0;0.0;USA;big data
1527;10.1186/s13040-015-0037-5;2015;25.0;6.0;1.0;19.0;0.0;USA;big data
1528;10.1186/s13040-015-0037-5;2015;25.0;6.0;1.0;19.0;0.0;USA;big data
1529;10.1186/s13040-015-0037-5;2015;25.0;6.0;1.0;19.0;0.0;USA;big data
1530;10.1186/s13040-015-0037-5;2015;25.0;6.0;1.0;19.0;0.0;USA;big data
1531;10.1186/s13040-015-0037-5;2015;25.0;6.0;1.0;19.0;0.0;USA;big data
1532;10.1186/s13040-015-0037-5;2015;25.0;6.0;1.0;19.0;0.0;USA;big data
1533;10.1186/s13040-015-0037-5;2015;25.0;6.0;1.0;19.0;0.0;USA;big data
1534;10.1186/s13040-015-0037-5;2015;25.0;6.0;1.0;19.0;0.0;USA;big data
1535;10.1186/s13040-015-0037-5;2015;25.0;6.0;1.0;19.0;0.0;USA;big data
1536;10.1186/s13040-015-0037-5;2015;25.0;6.0;1.0;19.0;0.0;USA;big data
1537;10.1186/s13040-015-0037-5;2015;25.0;6.0;1.0;19.0;0.0;USA;big data
1538;10.1186/s13040-015-0037-5;2015;25.0;6.0;1.0;19.0;0.0;USA;big data
1539;10.1186/s13040-015-0037-5;2015;25.0;6.0;1.0;19.0;0.0;USA;big data
1540;10.1186/s13040-015-0037-5;2015;25.0;6.0;1.0;19.0;0.0;USA;big data
1541;10.1186/s13040-015-0037-5;2015;25.0;6.0;1.0;19.0;0.0;USA;big data
1542;10.1186/s13040-015-0037-5;2015;25.0;6.0;1.0;19.0;0.0;USA;big data
1543;10.1186/s13040-015-0037-5;2015;25.0;6.0;1.0;19.0;0.0;USA;big data
1544;10.1186/s13040-015-0037-5;2015;25.0;6.0;1.0;19.0;0.0;USA;big data
1545;10.1186/s13040-015-0037-5;2015;25.0;6.0;1.0;19.0;0.0;USA;big data
1546;10.1186/s13040-015-0037-5;2015;25.0;6.0;1.0;19.0;0.0;USA;big data
1547;10.1186/s13040-015-0037-5;2015;25.0;6.0;1.0;19.0;0.0;USA;big data
1548;10.1109/TCYB.2014.2318898;2015;4.0;19.0;2.0;4.0;0.0;CHN;big data
1549;10.1016/j.telpol.2014.10.002;2014;1.0;99.0;1.0;1.0;0.0;USA;big data
1550;10.1016/j.telpol.2014.10.002;2014;1.0;99.0;1.0;1.0;0.0;USA;big data
1551;10.1109/TKDE.2012.220;2013;2.0;27.0;1.0;1.0;1.0;CAN;big data
1552;10.1109/TKDE.2012.220;2013;2.0;27.0;1.0;1.0;1.0;CAN;big data
1553;10.1109/TKDE.2012.220;2013;2.0;27.0;1.0;1.0;1.0;CAN;big data
1554;10.1109/MC.2015.25;2015;3.0;3.0;1.0;1.0;0.0;USA;big data
1555;10.1109/MC.2015.25;2015;3.0;3.0;1.0;1.0;0.0;USA;big data
1556;10.1109/MC.2015.25;2015;3.0;3.0;1.0;1.0;0.0;USA;big data
1557;10.1109/MC.2015.25;2015;3.0;3.0;1.0;1.0;0.0;USA;big data
1558;10.1109/TCYB.2014.2318898;2015;4.0;19.0;2.0;4.0;0.0;CHN;big data
1559;10.1109/TCYB.2014.2318898;2015;4.0;19.0;2.0;4.0;0.0;CHN;big data
1560;10.1109/TCYB.2014.2318898;2015;4.0;19.0;2.0;4.0;0.0;CHN;big data
1561;10.1109/TCYB.2014.2318898;2015;4.0;19.0;2.0;4.0;0.0;USA;big data
1562;10.1016/j.future.2014.02.004;2014;2.0;11.0;2.0;2.0;1.0;ESP;big data
1563;10.1016/j.future.2014.02.004;2014;2.0;11.0;2.0;2.0;1.0;ESP;big data
1564;10.1016/j.future.2014.02.004;2014;2.0;11.0;2.0;2.0;1.0;JPN;big data
1565;10.1016/j.trc.2014.04.013;2014;7.0;22.0;1.0;3.0;1.0;USA;big data
1566;10.1016/j.trc.2014.04.013;2014;7.0;22.0;1.0;3.0;1.0;USA;big data
1567;10.1016/j.trc.2014.04.013;2014;7.0;22.0;1.0;3.0;1.0;USA;big data
1568;10.1016/j.trc.2014.04.013;2014;7.0;22.0;1.0;3.0;1.0;USA;big data
1569;10.1016/j.trc.2014.04.013;2014;7.0;22.0;1.0;3.0;1.0;USA;big data
1570;10.1016/j.trc.2014.04.013;2014;7.0;22.0;1.0;3.0;1.0;USA;big data
1571;10.1007/s11434-014-0352-0;2014;2.0;33.0;1.0;1.0;1.0;USA;big data
1572;10.1007/s11434-014-0352-0;2014;2.0;33.0;1.0;1.0;1.0;USA;big data
1573;10.1007/s11434-014-0352-0;2014;2.0;33.0;1.0;1.0;1.0;USA;big data
1574;10.1007/s11434-014-0352-0;2014;2.0;33.0;1.0;1.0;1.0;USA;big data
1575;10.1016/j.trc.2014.04.013;2014;7.0;22.0;1.0;3.0;1.0;USA;big data
1576;10.1016/j.trc.2014.04.013;2014;7.0;22.0;1.0;3.0;1.0;USA;big data
1577;10.1007/s11434-014-0352-0;2014;2.0;33.0;1.0;1.0;1.0;USA;big data
1578;10.1007/s11192-014-1417-1;2014;3.0;62.0;2.0;2.0;0.0;KOR;big data
1579;10.1016/j.ypmed.2014.11.002;2015;1.0;19.0;1.0;1.0;0.0;USA;big data
1580;10.1016/j.ypmed.2014.11.002;2015;1.0;19.0;1.0;1.0;0.0;USA;big data
1581;;2013;4.0;26.0;1.0;1.0;0.0;ESP;big data
1582;;2013;4.0;26.0;1.0;1.0;0.0;ESP;big data
1583;;2013;4.0;26.0;1.0;1.0;0.0;ESP;big data
1584;;2013;4.0;26.0;1.0;1.0;0.0;ESP;big data
1585;;2013;4.0;26.0;1.0;1.0;0.0;ESP;big data
1586;10.1007/s11192-014-1417-1;2014;3.0;62.0;2.0;2.0;0.0;KOR;big data
1587;10.1007/s11192-014-1417-1;2014;3.0;62.0;2.0;2.0;0.0;USA;big data
1588;10.1007/s11192-014-1417-1;2014;3.0;62.0;2.0;2.0;0.0;KOR;big data
1589;10.1007/s11682-013-9248-x;2014;18.0;132.0;2.0;8.0;2.0;USA;big data
1590;10.1007/s11682-013-9248-x;2014;18.0;132.0;2.0;8.0;2.0;USA;big data
1591;10.1007/s11682-013-9248-x;2014;18.0;132.0;2.0;8.0;2.0;USA;big data
1592;10.1007/s11682-013-9248-x;2014;18.0;132.0;2.0;8.0;2.0;USA;big data
1593;10.1007/s11682-013-9248-x;2014;18.0;132.0;2.0;8.0;2.0;USA;big data
1594;10.1007/s11682-013-9248-x;2014;18.0;132.0;2.0;8.0;2.0;USA;big data
1595;10.1007/s11682-013-9248-x;2014;18.0;132.0;2.0;8.0;2.0;USA;big data
1596;10.1007/s11682-013-9248-x;2014;18.0;132.0;2.0;8.0;2.0;USA;big data
1597;10.1007/s11682-013-9248-x;2014;18.0;132.0;2.0;8.0;2.0;USA;big data
1598;10.1007/s11682-013-9248-x;2014;18.0;132.0;2.0;8.0;2.0;USA;big data
1599;10.1007/s11682-013-9248-x;2014;18.0;132.0;2.0;8.0;2.0;USA;big data
1600;10.1007/s11682-013-9248-x;2014;18.0;132.0;2.0;8.0;2.0;USA;big data
1601;10.1007/s11682-013-9248-x;2014;18.0;132.0;2.0;8.0;2.0;USA;big data
1602;10.1007/s11682-013-9248-x;2014;18.0;132.0;2.0;8.0;2.0;KOR;big data
1603;10.1007/s11682-013-9248-x;2014;18.0;132.0;2.0;8.0;2.0;KOR;big data
1604;10.1007/s11682-013-9248-x;2014;18.0;132.0;2.0;8.0;2.0;USA;big data
1605;10.1007/s11682-013-9248-x;2014;18.0;132.0;2.0;8.0;2.0;USA;big data
1606;10.1007/s11682-013-9248-x;2014;18.0;132.0;2.0;8.0;2.0;USA;big data
1607;10.1007/s11682-013-9248-x;2014;18.0;132.0;2.0;8.0;2.0;USA;big data
1608;10.1007/s11682-013-9248-x;2014;18.0;132.0;2.0;8.0;2.0;USA;big data
1609;10.1007/s11682-013-9248-x;2014;18.0;132.0;2.0;8.0;2.0;USA;big data
1610;10.1007/s11682-013-9248-x;2014;18.0;132.0;2.0;8.0;2.0;USA;big data
1611;10.1007/s11682-013-9248-x;2014;18.0;132.0;2.0;8.0;2.0;USA;big data
1612;10.1007/s11682-013-9248-x;2014;18.0;132.0;2.0;8.0;2.0;USA;big data
1613;10.1007/s11682-013-9248-x;2014;18.0;132.0;2.0;8.0;2.0;USA;big data
1614;10.1016/j.ypmed.2014.01.024;2014;3.0;17.0;1.0;2.0;3.0;USA;big data
1615;10.1186/1471-2334-13-386;2013;5.0;27.0;1.0;2.0;1.0;JPN;big data
1616;10.1186/1471-2334-13-386;2013;5.0;27.0;1.0;2.0;1.0;JPN;big data
1617;10.1186/1471-2334-13-386;2013;5.0;27.0;1.0;2.0;1.0;JPN;big data
1618;10.1186/1471-2334-13-386;2013;5.0;27.0;1.0;2.0;1.0;JPN;big data
1619;10.1186/1471-2334-13-386;2013;5.0;27.0;1.0;2.0;1.0;JPN;big data
1620;10.1016/j.ypmed.2014.01.024;2014;3.0;17.0;1.0;2.0;3.0;USA;big data
1621;10.1016/j.ypmed.2014.01.024;2014;3.0;17.0;1.0;2.0;3.0;USA;big data
1622;10.1016/j.ypmed.2014.01.024;2014;3.0;17.0;1.0;2.0;3.0;USA;big data
1623;10.1186/1471-2334-13-386;2013;5.0;27.0;1.0;2.0;1.0;JPN;big data
1624;10.1007/s10464-014-9685-8;2015;2.0;42.0;1.0;3.0;0.0;USA;big data
1625;10.1007/s10464-014-9685-8;2015;2.0;42.0;1.0;3.0;0.0;USA;big data
1626;10.1007/s10464-014-9685-8;2015;2.0;42.0;1.0;3.0;0.0;USA;big data
1627;10.1007/s10464-014-9685-8;2015;2.0;42.0;1.0;3.0;0.0;USA;big data
1628;10.1093/jxb/eru402;2015;5.0;8.0;2.0;3.0;0.0;GBR;big data
1629;10.1093/jxb/eru402;2015;5.0;8.0;2.0;3.0;0.0;GBR;big data
1630;10.1093/jxb/eru402;2015;5.0;8.0;2.0;3.0;0.0;GBR;big data
1631;10.1093/jxb/eru402;2015;5.0;8.0;2.0;3.0;0.0;GBR;big data
1632;10.1093/jxb/eru402;2015;5.0;8.0;2.0;3.0;0.0;USA;big data
1633;10.1093/jxb/eru402;2015;5.0;8.0;2.0;3.0;0.0;USA;big data
1634;10.1007/s00500-013-1218-0;2014;3.0;18.0;1.0;1.0;1.0;TWN;big data
1635;10.1007/s00500-013-1218-0;2014;3.0;18.0;1.0;1.0;1.0;TWN;big data
1636;10.1007/s00500-013-1218-0;2014;3.0;18.0;1.0;1.0;1.0;TWN;big data
1637;10.1007/s00500-013-1218-0;2014;3.0;18.0;1.0;1.0;1.0;TWN;big data
1638;10.1016/j.geoforum.2014.01.006;2014;4.0;60.0;2.0;3.0;1.0;USA;big data
1639;10.1016/j.geoforum.2014.01.006;2014;4.0;60.0;2.0;3.0;1.0;USA;big data
1640;10.1016/j.geoforum.2014.01.006;2014;4.0;60.0;2.0;3.0;1.0;USA;big data
1641;10.1016/j.geoforum.2014.01.006;2014;4.0;60.0;2.0;3.0;1.0;USA;big data
1642;10.1016/j.geoforum.2014.01.006;2014;4.0;60.0;2.0;3.0;1.0;GBR;big data
1643;10.1016/j.epsr.2014.06.005;2014;4.0;27.0;1.0;1.0;0.0;USA;big data
1644;10.1016/j.epsr.2014.06.005;2014;4.0;27.0;1.0;1.0;0.0;USA;big data
1645;10.1016/j.epsr.2014.06.005;2014;4.0;27.0;1.0;1.0;0.0;USA;big data
1646;10.1016/j.epsr.2014.06.005;2014;4.0;27.0;1.0;1.0;0.0;USA;big data
1647;10.1016/j.epsr.2014.06.005;2014;4.0;27.0;1.0;1.0;0.0;USA;big data
1648;10.1186/1687-1499-2013-269;2013;5.0;28.0;1.0;1.0;2.0;CHN;big data
1649;10.1186/1687-1499-2013-269;2013;5.0;28.0;1.0;1.0;2.0;CHN;big data
1650;10.1186/1687-1499-2013-269;2013;5.0;28.0;1.0;1.0;2.0;CHN;big data
1651;10.1186/1687-1499-2013-269;2013;5.0;28.0;1.0;1.0;2.0;CHN;big data
1652;10.1186/1687-1499-2013-269;2013;5.0;28.0;1.0;1.0;2.0;CHN;big data
1653;10.1186/1687-1499-2013-269;2013;5.0;28.0;1.0;1.0;2.0;CHN;big data
1654;10.1016/j.simpat.2014.05.009;2015;3.0;60.0;1.0;1.0;1.0;MYS;big data
1655;10.1016/j.simpat.2014.05.009;2015;3.0;60.0;1.0;1.0;1.0;MYS;big data
1656;10.1016/j.simpat.2014.05.009;2015;3.0;60.0;1.0;1.0;1.0;MYS;big data
1657;10.1016/j.simpat.2014.05.009;2015;3.0;60.0;1.0;1.0;1.0;MYS;big data
1658;10.1016/j.future.2013.12.020;2014;4.0;32.0;2.0;3.0;1.0;AUS;big data
1659;10.1016/j.future.2013.12.020;2014;4.0;32.0;2.0;3.0;1.0;AUS;big data
1660;10.1016/j.future.2013.12.020;2014;4.0;32.0;2.0;3.0;1.0;AUS;big data
1661;10.1016/j.future.2013.12.020;2014;4.0;32.0;2.0;3.0;1.0;USA;big data
1662;10.1016/j.future.2013.12.020;2014;4.0;32.0;2.0;3.0;1.0;AUS;big data
1663;10.1016/j.jcss.2014.04.022;2014;7.0;27.0;2.0;4.0;1.0;CAN;big data
1664;10.1016/j.jcss.2014.04.022;2014;7.0;27.0;2.0;4.0;1.0;AUS;big data
1665;10.1016/j.jcss.2014.04.022;2014;7.0;27.0;2.0;4.0;1.0;AUS;big data
1666;10.1016/j.jcss.2014.04.022;2014;7.0;27.0;2.0;4.0;1.0;AUS;big data
1667;10.1016/j.jcss.2014.04.022;2014;7.0;27.0;2.0;4.0;1.0;AUS;big data
1668;10.1016/j.jcss.2014.04.022;2014;7.0;27.0;2.0;4.0;1.0;AUS;big data
1669;10.1016/j.jcss.2014.04.022;2014;7.0;27.0;2.0;4.0;1.0;AUS;big data
1670;10.1016/j.jcss.2014.04.022;2014;7.0;27.0;2.0;4.0;1.0;AUS;big data
1671;10.1016/j.cviu.2014.06.005;2015;4.0;67.0;1.0;1.0;0.0;ITA;big data
1672;10.1016/j.cviu.2014.06.005;2015;4.0;67.0;1.0;1.0;0.0;ITA;big data
1673;10.1016/j.cviu.2014.06.005;2015;4.0;67.0;1.0;1.0;0.0;ITA;big data
1674;10.1016/j.cviu.2014.06.005;2015;4.0;67.0;1.0;1.0;0.0;ITA;big data
1675;10.1016/j.cviu.2014.06.005;2015;4.0;67.0;1.0;1.0;0.0;ITA;big data
1676;10.1016/j.knosys.2014.09.001;2015;5.0;48.0;1.0;3.0;0.0;CHN;big data
1677;10.1016/j.knosys.2014.09.001;2015;5.0;48.0;1.0;3.0;0.0;CHN;big data
1678;10.1016/j.knosys.2014.09.001;2015;5.0;48.0;1.0;3.0;0.0;CHN;big data
1679;10.1016/j.knosys.2014.09.001;2015;5.0;48.0;1.0;3.0;0.0;CHN;big data
1680;10.1016/j.knosys.2014.09.001;2015;5.0;48.0;1.0;3.0;0.0;CHN;big data
1681;10.1016/j.knosys.2014.09.001;2015;5.0;48.0;1.0;3.0;0.0;CHN;big data
1682;10.1016/j.knosys.2014.09.001;2015;5.0;48.0;1.0;3.0;0.0;CHN;big data
1683;10.1016/j.knosys.2014.09.001;2015;5.0;48.0;1.0;3.0;0.0;CHN;big data
1684;10.1016/j.knosys.2014.09.001;2015;5.0;48.0;1.0;3.0;0.0;CHN;big data
1685;10.1016/j.cognition.2014.11.026;2015;1.0;26.0;1.0;1.0;0.0;USA;big data
1686;10.1016/j.cognition.2014.11.026;2015;1.0;26.0;1.0;1.0;0.0;USA;big data
1687;10.1016/j.techfore.2013.10.026;2014;2.0;29.0;2.0;2.0;0.0;SAU;big data
1688;10.1016/j.techfore.2013.10.026;2014;2.0;29.0;2.0;2.0;0.0;SAU;big data
1689;10.1016/j.techfore.2013.10.026;2014;2.0;29.0;2.0;2.0;0.0;GBR;big data
1690;10.1016/j.jneumeth.2014.08.001;2014;3.0;63.0;1.0;2.0;0.0;USA;big data
1691;10.1016/j.jneumeth.2014.08.001;2014;3.0;63.0;1.0;2.0;0.0;USA;big data
1692;10.1016/j.jneumeth.2014.08.001;2014;3.0;63.0;1.0;2.0;0.0;USA;big data
1693;10.1016/j.jneumeth.2014.08.001;2014;3.0;63.0;1.0;2.0;0.0;USA;big data
1694;10.1016/j.clsr.2013.07.007;2013;2.0;15.0;1.0;1.0;2.0;GBR;big data
1695;10.1016/j.clsr.2013.07.007;2013;2.0;15.0;1.0;1.0;2.0;GBR;big data
1696;10.1016/j.clsr.2013.07.007;2013;2.0;15.0;1.0;1.0;2.0;GBR;big data
1697;10.1186/1687-6180-2014-1;2014;4.0;23.0;1.0;2.0;0.0;CHN;big data
1698;10.1186/1687-6180-2014-1;2014;4.0;23.0;1.0;2.0;0.0;CHN;big data
1699;10.1186/1687-6180-2014-1;2014;4.0;23.0;1.0;2.0;0.0;CHN;big data
1700;10.1186/1687-6180-2014-1;2014;4.0;23.0;1.0;2.0;0.0;CHN;big data
1701;10.1186/1471-2105-15-167;2014;5.0;25.0;1.0;3.0;0.0;IND;big data
1702;10.1186/1471-2105-15-167;2014;5.0;25.0;1.0;3.0;0.0;IND;big data
1703;10.1186/1471-2105-15-167;2014;5.0;25.0;1.0;3.0;0.0;IND;big data
1704;10.1186/1471-2105-15-167;2014;5.0;25.0;1.0;3.0;0.0;IND;big data
1705;10.1186/1471-2105-15-167;2014;5.0;25.0;1.0;3.0;0.0;IND;big data
1706;10.1186/1471-2105-15-167;2014;5.0;25.0;1.0;3.0;0.0;IND;big data
1707;10.1186/1687-6180-2014-1;2014;4.0;23.0;1.0;2.0;0.0;CHN;big data
1708;10.1016/j.out1ook.2014.07.002;2014;3.0;53.0;1.0;2.0;1.0;USA;big data
1709;10.1016/j.out1ook.2014.07.002;2014;3.0;53.0;1.0;2.0;1.0;USA;big data
1710;10.1016/j.out1ook.2014.07.002;2014;3.0;53.0;1.0;2.0;1.0;USA;big data
1711;10.1016/j.out1ook.2014.07.002;2014;3.0;53.0;1.0;2.0;1.0;USA;big data
1712;10.6138/JIT.2014.15.6.06;2014;3.0;26.0;1.0;1.0;0.0;KOR;big data
1713;10.6138/JIT.2014.15.6.06;2014;3.0;26.0;1.0;1.0;0.0;KOR;big data
1714;10.6138/JIT.2014.15.6.06;2014;3.0;26.0;1.0;1.0;0.0;KOR;big data
1715;10.1016/j.neuroimage.2014.07.051;2014;5.0;9.0;4.0;4.0;2.0;GBR;big data
1716;10.1016/j.neuroimage.2014.07.051;2014;5.0;9.0;4.0;4.0;2.0;GBR;big data
1717;10.1016/j.neuroimage.2014.07.051;2014;5.0;9.0;4.0;4.0;2.0;GBR;big data
1718;10.1016/j.neuroimage.2014.07.051;2014;5.0;9.0;4.0;4.0;2.0;GBR;big data
1719;10.1016/j.neuroimage.2014.07.051;2014;5.0;9.0;4.0;4.0;2.0;FIN;big data
1720;10.1016/j.neuroimage.2014.07.051;2014;5.0;9.0;4.0;4.0;2.0;FRA;big data
1721;10.1016/j.neuroimage.2014.07.051;2014;5.0;9.0;4.0;4.0;2.0;NLD;big data
1722;10.1007/s10278-014-9710-3;2014;4.0;13.0;1.0;2.0;0.0;USA;big data
1723;10.1007/s10278-014-9710-3;2014;4.0;13.0;1.0;2.0;0.0;USA;big data
1724;10.1007/s10278-014-9710-3;2014;4.0;13.0;1.0;2.0;0.0;USA;big data
1725;10.1007/s10278-014-9710-3;2014;4.0;13.0;1.0;2.0;0.0;USA;big data
1726;10.1007/s10278-014-9710-3;2014;4.0;13.0;1.0;2.0;0.0;USA;big data
1727;10.1016/j.eswa.2012.08.073;2013;3.0;48.0;1.0;1.0;3.0;KOR;big data
1728;10.1016/j.eswa.2012.08.073;2013;3.0;48.0;1.0;1.0;3.0;KOR;big data
1729;10.1016/j.eswa.2012.08.073;2013;3.0;48.0;1.0;1.0;3.0;KOR;big data
1730;10.1016/j.eswa.2012.08.073;2013;3.0;48.0;1.0;1.0;3.0;KOR;big data
1731;10.1016/j.jcss.2014.02.007;2014;6.0;29.0;2.0;3.0;2.0;AUS;big data
1732;10.1177/2047487314552755;2014;2.0;6.0;1.0;2.0;0.0;CHE;big data
1733;10.1177/2047487314552755;2014;2.0;6.0;1.0;2.0;0.0;CHE;big data
1734;10.1177/2047487314552755;2014;2.0;6.0;1.0;2.0;0.0;CHE;big data
1735;10.1016/j.jcss.2014.02.007;2014;6.0;29.0;2.0;3.0;2.0;AUS;big data
1736;10.1016/j.jcss.2014.02.007;2014;6.0;29.0;2.0;3.0;2.0;AUS;big data
1737;10.1016/j.jcss.2014.02.007;2014;6.0;29.0;2.0;3.0;2.0;AUS;big data
1738;10.1016/j.jcss.2014.02.007;2014;6.0;29.0;2.0;3.0;2.0;AUS;big data
1739;10.1016/j.jcss.2014.02.007;2014;6.0;29.0;2.0;3.0;2.0;AUS;big data
1740;10.4467/16890027AP.14.011.1448;2014;1.0;77.0;1.0;1.0;1.0;USA;big data
1741;10.4467/16890027AP.14.011.1448;2014;1.0;77.0;1.0;1.0;1.0;USA;big data
1742;10.1016/j.jcss.2014.02.007;2014;6.0;29.0;2.0;3.0;2.0;CHN;big data
1743;10.1186/1758-2946-6-33;2014;10.0;47.0;1.0;2.0;0.0;CHN;big data
1744;10.1186/1758-2946-6-33;2014;10.0;47.0;1.0;2.0;0.0;CHN;big data
1745;10.1186/1758-2946-6-33;2014;10.0;47.0;1.0;2.0;0.0;CHN;big data
1746;10.1186/1758-2946-6-33;2014;10.0;47.0;1.0;2.0;0.0;CHN;big data
1747;10.1186/1758-2946-6-33;2014;10.0;47.0;1.0;2.0;0.0;CHN;big data
1748;10.1186/1758-2946-6-33;2014;10.0;47.0;1.0;2.0;0.0;CHN;big data
1749;10.1186/1758-2946-6-33;2014;10.0;47.0;1.0;2.0;0.0;CHN;big data
1750;10.1186/1758-2946-6-33;2014;10.0;47.0;1.0;2.0;0.0;CHN;big data
1751;10.1186/1758-2946-6-33;2014;10.0;47.0;1.0;2.0;0.0;CHN;big data
1752;10.1186/1758-2946-6-33;2014;10.0;47.0;1.0;2.0;0.0;CHN;big data
1753;10.1186/1758-2946-6-33;2014;10.0;47.0;1.0;2.0;0.0;CHN;big data
1754;10.1186/1758-2946-6-33;2014;10.0;47.0;1.0;2.0;0.0;CHN;big data
1755;10.1186/1758-2946-6-33;2014;10.0;47.0;1.0;2.0;0.0;CHN;big data
1756;10.1016/j.knosys.2014.10.004;2015;7.0;35.0;3.0;6.0;0.0;CHN;big data
1757;10.1016/j.knosys.2014.10.004;2015;7.0;35.0;3.0;6.0;0.0;CHN;big data
1758;10.1016/j.knosys.2014.10.004;2015;7.0;35.0;3.0;6.0;0.0;CHN;big data
1759;10.1016/j.knosys.2014.10.004;2015;7.0;35.0;3.0;6.0;0.0;AUS;big data
1760;10.1007/s12599-014-0345-1;2014;7.0;42.0;1.0;3.0;0.0;DEU;big data
1761;10.1007/s12599-014-0345-1;2014;7.0;42.0;1.0;3.0;0.0;DEU;big data
1762;10.1007/s12599-014-0345-1;2014;7.0;42.0;1.0;3.0;0.0;DEU;big data
1763;10.1007/s12599-014-0345-1;2014;7.0;42.0;1.0;3.0;0.0;DEU;big data
1764;10.1007/s12599-014-0345-1;2014;7.0;42.0;1.0;3.0;0.0;DEU;big data
1765;10.1007/s12599-014-0345-1;2014;7.0;42.0;1.0;3.0;0.0;DEU;big data
1766;10.1007/s12599-014-0345-1;2014;7.0;42.0;1.0;3.0;0.0;DEU;big data
1767;10.1007/s12599-014-0345-1;2014;7.0;42.0;1.0;3.0;0.0;DEU;big data
1768;10.1016/j.clsr.2014.09.001;2014;2.0;53.0;1.0;1.0;0.0;GBR;big data
1769;;2014;1.0;62.0;1.0;1.0;0.0;USA;big data
1770;;2014;1.0;62.0;1.0;1.0;0.0;USA;big data
1771;10.1016/j.emj.2013.12.001;2014;4.0;84.0;3.0;3.0;3.0;USA;big data
1772;10.1016/j.emj.2013.12.001;2014;4.0;84.0;3.0;3.0;3.0;USA;big data
1773;10.1016/j.clsr.2014.09.001;2014;2.0;53.0;1.0;1.0;0.0;GBR;big data
1774;10.1016/j.clsr.2014.09.001;2014;2.0;53.0;1.0;1.0;0.0;GBR;big data
1775;10.1016/j.knosys.2014.10.004;2015;7.0;35.0;3.0;6.0;0.0;CHN;big data
1776;10.1016/j.knosys.2014.10.004;2015;7.0;35.0;3.0;6.0;0.0;CHN;big data
1777;10.1016/j.knosys.2014.10.004;2015;7.0;35.0;3.0;6.0;0.0;POL;big data
1778;10.1016/j.knosys.2014.10.004;2015;7.0;35.0;3.0;6.0;0.0;AUS;big data
1779;10.1016/j.emj.2013.12.001;2014;4.0;84.0;3.0;3.0;3.0;NLD;big data
1780;10.1016/j.emj.2013.12.001;2014;4.0;84.0;3.0;3.0;3.0;NLD;big data
1781;10.1016/j.emj.2013.12.001;2014;4.0;84.0;3.0;3.0;3.0;NLD;big data
1782;10.1016/j.emj.2013.12.001;2014;4.0;84.0;3.0;3.0;3.0;GBR;big data
1783;10.1016/j.future.2014.08.011;2015;5.0;31.0;2.0;2.0;0.0;CHN;big data
1784;10.1016/j.future.2014.08.011;2015;5.0;31.0;2.0;2.0;0.0;CHN;big data
1785;10.1016/j.future.2014.08.011;2015;5.0;31.0;2.0;2.0;0.0;CHN;big data
1786;10.1016/j.future.2014.08.011;2015;5.0;31.0;2.0;2.0;0.0;CHN;big data
1787;10.1016/j.future.2014.08.011;2015;5.0;31.0;2.0;2.0;0.0;CHN;big data
1788;10.1016/j.future.2014.08.011;2015;5.0;31.0;2.0;2.0;0.0;CHN;big data
1789;10.1016/j.future.2014.08.011;2015;5.0;31.0;2.0;2.0;0.0;USA;big data
1790;10.1080/18756891.2015.1017377;2015;4.0;18.0;1.0;1.0;0.0;ESP;big data
1791;10.1080/18756891.2015.1017377;2015;4.0;18.0;1.0;1.0;0.0;ESP;big data
1792;10.1080/18756891.2015.1017377;2015;4.0;18.0;1.0;1.0;0.0;ESP;big data
1793;10.1080/18756891.2015.1017377;2015;4.0;18.0;1.0;1.0;0.0;ESP;big data
1794;10.1080/18756891.2015.1017377;2015;4.0;18.0;1.0;1.0;0.0;ESP;big data
1795;10.1016/j.future.2014.06.009;2015;5.0;19.0;2.0;6.0;0.0;CHN;big data
1796;10.1016/j.future.2014.06.009;2015;5.0;19.0;2.0;6.0;0.0;USA;big data
1797;10.1016/j.parco.2013.08.010;2013;2.0;31.0;1.0;1.0;3.0;CHE;big data
1798;10.1016/j.parco.2013.08.010;2013;2.0;31.0;1.0;1.0;3.0;CHE;big data
1799;10.1016/j.parco.2013.08.010;2013;2.0;31.0;1.0;1.0;3.0;CHE;big data
1800;10.1016/j.future.2014.06.009;2015;5.0;19.0;2.0;6.0;0.0;USA;big data
1801;10.1016/j.future.2014.06.009;2015;5.0;19.0;2.0;6.0;0.0;USA;big data
1802;10.1016/j.future.2014.06.009;2015;5.0;19.0;2.0;6.0;0.0;CHN;big data
1803;10.1016/j.future.2014.06.009;2015;5.0;19.0;2.0;6.0;0.0;USA;big data
1804;10.1016/j.future.2014.06.009;2015;5.0;19.0;2.0;6.0;0.0;USA;big data
1805;;2014;3.0;13.0;1.0;1.0;0.0;CHN;big data
